anio,mes,ipc_factor,peso_muestra,descripcion,unidad,grupo_unidad,cantidad,precio_unitario,total
2023,12,0.898024,0.3,"Perforación en suelo 6""",m,lineal,55.33,3423863.43,189442363.58
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (3 PCV y 2 Casagrande por sondaje),Un,unidad,1.01,60557534.18,61163109.52
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,14.81,3481126.95,51555490.13
2023,12,0.898024,0.3,Suministro y habilitación de clino-extensómetros en sondaje,Un,unidad,1.03,48541092.05,49997324.81
2023,12,0.898024,0.3,Suministro y habilitacion de asentímetros,Un,unidad,3.18,10034498.82,31909706.25
2023,12,0.898024,0.3,Monolitos,Un,unidad,2.85,437529.38,1246958.73
2023,12,0.898024,0.3,Equipo GNSS,Un,unidad,1.97,111351766.48,219362979.97
2023,12,0.898024,0.3,Suministro y habilitación de acelerómetros,Un,unidad,2.06,39762855.9,81911483.15
2023,12,0.898024,0.3,Reubicaciónde acelerómetros existentes,Un,unidad,0.98,4786793.14,4691057.28
2023,12,0.898024,0.3,"Suministro, transporte y colocación  material 2B (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,225.91,77231.09,17447275.54
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,200.03,81344.7,16271380.34
2023,12,0.898024,0.3,Suministro e Instalación de Casetas de Protección de Instrumentación Geotécnica,Un,unidad,4.67,347967.69,1625009.11
2023,12,0.898024,0.3,Suministro e Instalación de Gateway Inalámbrico Instrumentación Geotécnica,Un,unidad,2.06,10364607.07,21351090.56
2023,12,0.898024,0.3,Suministro y habilitación piezometría cuerda vibrante (1 sensor por pozo),Un,unidad,5.47,11481137.4,62801821.58
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,35.65,3799806.49,135463101.37
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (1 PCV y 1 Casagrande por sondaje),Un,unidad,1.83,36095585.52,66054921.5
2023,12,0.898024,0.3,"Perforación en suelo 6""",m,lineal,43.56,5778789.05,251724051.02
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (2 PCV y 2 Casagrande por sondaje),Un,unidad,0.95,59716440.03,56730618.03
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,51.63,3495325.8,180463671.05
2023,12,0.898024,0.3,Suministro y habilitación de clino-extensómetros en sondaje,Un,unidad,1.88,61663238.24,115926887.89
2023,12,0.898024,0.3,Suministro y habilitacion de asentímetros,Un,unidad,2.07,15068815.19,31192447.44
2023,12,0.898024,0.3,Monolitos,Un,unidad,4.02,501940.76,2017801.86
2023,12,0.898024,0.3,Equipo GNSS,Un,unidad,3.75,106620540.1,399827025.38
2023,12,0.898024,0.3,Reubicaciónde acelerómetros existentes,Un,unidad,0.96,5117059.41,4912377.03
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A  (relleno de bancoductos verticales en talud aguas abajo)",m3,volumetrico,370.73,89432.55,33155329.26
2023,12,0.898024,0.3,"Suministro, transporte y colocación  material 2B (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,49.17,88657.37,4359282.88
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A  (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,51.91,85352.33,4430639.45
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos horizontales en coronamiento) desde acopio,m3,volumetrico,51.69,40475.77,2092192.55
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos verticales en coronamiento) desde acopio,m3,volumetrico,140.93,40399.6,5693515.63
2023,12,0.898024,0.3,Suministro e Instalación de Casetas de Protección de Instrumentación Geotécnica,Un,unidad,5.07,359555.71,1822947.45
2023,12,0.898024,0.3,Suministro e Instalación de Gateway Inalámbrico Instrumentación Geotécnica,Un,unidad,1.0,9454778.07,9454778.07
2023,12,0.898024,0.3,Excavación material común,m3,volumetrico,677.71,8149.25,5522828.22
2023,12,0.898024,0.3,Excavación ripiable,m3,volumetrico,969.79,13876.67,13457455.8
2023,12,0.898024,0.3,Excavación roca,m3,volumetrico,1691.26,161896.81,273809598.88
2023,12,0.898024,0.3,Relleno camellón,m3,volumetrico,96.35,36431.19,3510145.16
2023,12,0.898024,0.3,"Pernos diámetro 22 mm, cáncamos  l=1,5 m",Un,unidad,109.26,212649.65,23234100.76
2023,12,0.898024,0.3,"Perno de fortificación diámetro 25 mm l=3 m, en cuadricula 3x3",Un,unidad,123.74,304908.57,37729386.45
2023,12,0.898024,0.3,Centradores de pernos,Un,unidad,251.43,64705.19,16268825.92
2023,12,0.898024,0.3,"Malla tejida, galvanizada MFI-3500",m2,area,1366.46,50498.58,69004289.63
2023,12,0.898024,0.3,Hormigón G-10 Emplantillado,m3,volumetrico,2.9,366393.44,1062540.98
2023,12,0.898024,0.3,Hormigón G-25 Fundaciones plataformas y soportes cañerias SRA,m3,volumetrico,102.53,2284164.51,234195387.21
2023,12,0.898024,0.3,Acero refuerzo A630-420H,kg,peso,5728.59,3380.53,19365670.35
2023,12,0.898024,0.3,Pernos de anclaje ASTM A36 3/4'',kg,peso,5.33,74182.24,395391.34
2023,12,0.898024,0.3,Insertos ASTM A36 (incluye Nelson Studs),kg,peso,568.94,35849.19,20396038.16
2023,12,0.898024,0.3,"Pernos de anclajes a la roca - Barras estriadas A630-420H - φ22 - Lanc = 2,7m - Ltotal = 3,5m",Un,unidad,206.23,243963.37,50312565.8
2023,12,0.898024,0.3,Hormigon G30 muertos de anclaje,m3,volumetrico,41.1,2166837.34,89057014.67
2023,12,0.898024,0.3,"Cables muertos de anclaje (L=20m, diámetro 1/2'')",m,lineal,731.44,34716.53,25393058.7
2023,12,0.898024,0.3,Estructura metálica liviana (< 30 kg/ml),kg,peso,3231.33,32559.81,105211490.85
2023,12,0.898024,0.3,Estructura metálica mediana (entre 30 y 60 kg/ml),kg,peso,906.66,35293.9,31999567.37
2023,12,0.898024,0.3,Parrilla de piso (ARS - 6),m2,area,28.94,311572.42,9016905.83
2023,12,0.898024,0.3,Barandas,m,lineal,27.27,210524.82,5741011.84
2023,12,0.898024,0.3,D=400 mm /Cañería / HDPE PE100 PN16 - ISO 4427 -2/ Extremos para Termofusión,m,lineal,75.62,613142.55,46365839.63
2023,12,0.898024,0.3,D=400 mm /Cañería / HDPE PE100 PN10 - ISO 4427 -2/ Extremos para Termofusión,m,lineal,201.28,593163.91,119392031.8
2023,12,0.898024,0.3,D=20 in /Cañería / Acero Carbono - ASTM A53-B GrB/ Sch STD/ ERW - Tipo E/ Extremos Biselado - ASME B36.10 / Revestimiento Interno: Epoxi Curado en Poliamida,m,lineal,2.75,2295007.0,6311269.25
2023,12,0.898024,0.3,D=2 in /Cañería / Acero Carbono - ASTM A106 GrB/ Sch 80/ Seamless/ Extremos Plano - ASME B36.10 / Revestimiento Interno: Epoxi Curado en Poliamida,m,lineal,0.59,723408.14,426810.8
2023,12,0.898024,0.3,D=16 in /Cañería / Acero Carbono - ASTM A53-B GrB/ Sch STD/ ERW - Tipo E/ Extremos Biselado - ASME B36.10 / Revestimiento Interno: Epoxi Curado en Poliamida,m,lineal,62.55,1920821.94,120147412.35
2023,12,0.898024,0.3,D=6 in /Cañería / Acero Carbono - ASTM A106 GrB/ Sch STD/ Seamless/ Extremos Biselado - ASME B36.10 / Revestimiento Interno: Epoxi Curado en Poliamida,m,lineal,0.53,815921.7,432438.5
2023,12,0.898024,0.3,D=400 mm /Manguerote HDPE PE100 PN20 - ISO 4427 -2/ Extremos Flangeados,m,lineal,29.38,920518.35,27044829.12
2023,12,0.898024,0.3,D=6 in /Válvula - Venteo - Trifuncional - AWWA C512/Rating 285psi/Extremos Flangeados ASME B16.5 CL150 RF/ Cuerpo: ASTM A216 - GrWCB/ Flotador: ASTM A351 Gr CF8M/ Asiento: EPDM/ Sellos: EPDM,Un,unidad,2.86,1369229.92,3915997.57
2023,12,0.898024,0.3,D=20 in /Válvula Mariposa - Doble excentr. - API 609 Cat B/ Rating 285psi/Extr- LUG Flanges ASME B16.5 CL150 RF/ Cuerpo: ASTM A216 - GrWCB/ Chapaleta: ASTM A351 Gr CF8M/ Vást.: ASTM A276 Gr TP316/ As.: Metálico/ Sellos: EPDM,Un,unidad,0.98,2397128.95,2349186.37
2023,12,0.898024,0.3,D=2 in /Válvula - Bola Full Port - 2 Cuerpos - 2 vías - ASME B16.34/Rating 3000psi WOG/Extremos FNPT ASME B1.20.1/ Cuerpo: ASTM A105/ Bola: ASTM A351 Grr CF8M/ Vástago: ASTM A276 Gr TP316/ Asiento: PTFE/ Sellos: PTFE/ Actuador: Manual - Palanca,Un,unidad,1.85,833109.8,1541253.13
2023,12,0.898024,0.3,D=2 in /Válvula - Mariposa - API 609 Cat A/Rating285psi/Extr. Wafer p/Flanges ASME B16.5CL150 RF/ Cuerpo: ASTM A216 - GrWCB/ Chapaleta:ASTM A351 Gr CF8M/ Vástago: ASTM A276 Gr TP316/Asiento: Metálico/ Sellos: EPDM/ Actuador: Manual -Volante,Un,unidad,1.8,952260.31,1714068.56
2023,12,0.898024,0.3,D=16 in /Válvula Mariposa - Doble excentr. - API 609 Cat B/ Rating 285psi/Extr- LUG Flanges ASME B16.5 CL150 RF/ Cuerpo: ASTM A216 - GrWCB/ Chapaleta: ASTM A351 Gr CF8M/ Vást.: ASTM A276 Gr TP316/ As.: Metálico/ Sellos: EPDM,Un,unidad,1.08,2178666.5,2352959.82
2023,12,0.898024,0.3,D=10 in /Válvula Sostenedora/Rating285psi/Extr. Flangeados ASME B16.5CL150 RF/ Cuerpo: ASTM A216 - GrWCB/ Chapaleta:ASTM A351 Gr CF8M/ Vástago: ASTM A276 Gr TP316/Asiento: Metálico/ Sellos: EPDM,Un,unidad,0.93,1643249.98,1528222.48
2023,12,0.898024,0.3,D=6 in /Válvula - Mariposa - API 609 Cat A/Rating285psi/Extr. Wafer p/Flanges ASME B16.5CL150 RF/ Cuerpo: ASTM A216 - GrWCB/ Chapaleta:ASTM A351 Gr CF8M/ Vástago: ASTM A276 Gr TP316/Asiento: Metálico/ Sellos: EPDM/ Actuador: Manual -Volante,Un,unidad,3.21,1079654.19,3465689.95
2023,12,0.898024,0.3,D=10 in /Válvula Mariposa - Doble excentr. - API 609 Cat B/ Rating 285psi/Extr- LUG Flanges ASME B16.5 CL150 RF/ Cuerpo: ASTM A216 - GrWCB/ Chapaleta: ASTM A351 Gr CF8M/ Vást.: ASTM A276 Gr TP316/ As.: Metálico/ Sellos: EPDM,Un,unidad,3.9,1463968.21,5709476.02
2023,12,0.898024,0.3,D=1 in /Válvula - Bola Full Port - 2 Cuerpos - 2 vías - ASME B16.34/Rating 3000psi WOG/Extremos FNPT ASME B1.20.1/ Cuerpo: ASTM A105/ Bola: ASTM A351 Grr CF8M/ Vástago: ASTM A276 Gr TP316/ Asiento: PTFE/ Sellos: PTFE/ Actuador: Manual - Palanca,Un,unidad,2.91,847416.92,2465983.24
2023,12,0.898024,0.3,"Soporte Piping D=16""/Acero Carbono A36/ 16un/50kg",Kg,peso,786.96,37156.14,29240395.93
2023,12,0.898024,0.3,"Soporte Piping D=20""/Acero Carbono A36/ 2un/70kg",Kg,peso,152.0,38765.41,5892342.32
2023,12,0.898024,0.3,"Soporte Piping D=10""/Acero Carbono A36/ 7un/30kg",Kg,peso,222.75,35078.69,7813778.2
2023,12,0.898024,0.3,Soporte Bipartido D400mm/ Polietileno,Un,unidad,80.05,114431.8,9160265.59
2023,12,0.898024,0.3,Winche Manual con Caja Reductora 30t. Incluye Cable Acerado Galvanizado Grado 140daN/mm2 D=16mm total = 90 m,Un,unidad,1.97,24640387.21,48541562.8
2023,12,0.898024,0.3,"Suministro y Montaje Manómetro 2"" PI-801",Un,unidad,1.05,2563465.23,2691638.49
2023,12,0.898024,0.3,"Suministro y Montaje Manómetro Local Remoto 2"" PIR-802",Un,unidad,1.01,3345095.19,3378546.14
2023,12,0.898024,0.3,Humectación caminos (agua desde pozo barrera),mes,otros,35.31,17475874.48,617073127.89
2023,12,0.898024,0.3,Mantención caminos de operación,mes,otros,38.13,40530725.47,1545436562.17
2023,12,0.898024,0.3,Suministro de Combustible,Lt,otros,173531.02,1033.68,179375544.75
2023,12,0.898024,0.3,Operación Sistema de Recirculación,mes,otros,12.34,45315542.36,559193792.72
2023,12,0.898024,0.3,Supervisor,HH,mano_obra,1123.79,31210.57,35074126.46
2023,12,0.898024,0.3,Maestro Mayor Mecánica Pipping,HH,mano_obra,1092.48,22507.95,24589485.22
2023,12,0.898024,0.3,Ayudantes Mecánico Pipping,HH,mano_obra,2266.78,13821.13,31329461.06
2023,12,0.898024,0.3,Maestro Mayor Electricidad,HH,mano_obra,1120.91,23118.17,25913387.93
2023,12,0.898024,0.3,Ayudantes Electricidad,HH,mano_obra,1979.16,12434.19,24609251.48
2023,12,0.898024,0.3,"Maestro Mayor Instrumentación, Control y Comunicaciones",HH,mano_obra,1149.45,22257.81,25584239.7
2023,12,0.898024,0.3,"Ayudantes Instrumentación, Control y Comunicaciones",HH,mano_obra,2020.85,12885.04,26038733.08
2023,12,0.898024,0.3,Prevencionista de Riesgos SNS,HH,mano_obra,1178.12,28463.86,33533842.74
2023,12,0.898024,0.3,Camión Pluma (con operador y rigger),HM,hora_maquina,374.68,90110.91,33762755.76
2023,12,0.898024,0.3,Capataz Movimiento de Tierra,HH,mano_obra,1554.29,22037.21,34252215.13
2023,12,0.898024,0.3,Maestro M1 - Movimiento de Tierra,HH,mano_obra,1555.28,15553.64,24190265.22
2023,12,0.898024,0.3,Maquinaria Movimiento de Tierra,HM,hora_maquina,1505.42,151068.37,227421345.57
2023,12,0.898024,0.3,Conservación de Caminos Exteriores /interiores,GL,global,1.05,227317263.7,238683126.88
2023,12,0.898024,0.3,Mantenimiento y Limpieza de Pozos,GL,global,1.04,372536322.28,387437775.17
2023,12,0.898024,0.3,"Equipos, servicios y accesorios asociados a Permisos Ambientales",GL,global,0.92,288943765.72,265828264.46
2023,12,0.898024,0.3,Instalación y Mantención Señaléticas Camino Principal,GL,global,1.03,100882217.17,103908683.69
2023,12,0.898024,0.3,Soporte a la Gestión de SSO,GL,global,1.08,93303499.4,100767779.35
2023,12,0.898024,0.3,Asesoría Experta Empresas Vendor,GL,global,1.01,94821543.27,95769758.7
2023,12,0.898024,0.3,Asesoria Experta a Codelco Especialistas Geotécnicos/Geomecánicos/Geólogo,GL,global,0.96,94949498.67,91151518.72
2023,12,0.898024,0.3,Implementación de UCO (gl),GL,global,0.93,1495552786.89,1390864091.81
2023,12,0.898024,0.3,Servicio Mensual UCO,mes,otros,37.72,48416206.7,1826259316.72
2023,12,0.898024,0.3,Servicio de Monitoreo de ruido comunitario y Vibraciones,mes,otros,39.84,578267.63,23038182.38
2023,12,0.898024,0.3,GASTOS GENERALES,GL,global,1.02,23727815078.75,24202371380.33
2023,12,0.898024,0.3,UTILIDADES,GL,global,0.97,9381149430.31,9099714947.4
2023,12,0.898024,0.3,Instalación de Faenas,GL,global,0.92,97462778.98,89665756.66
2023,12,0.898024,0.3,Movilización,GL,global,0.96,103030254.47,98909044.29
2023,12,0.898024,0.3,Desmovilización,GL,global,1.09,128015843.59,139537269.51
2023,12,0.898024,0.3,"Retiro y transporte de parapetos existentes a acopio ( Dist. máx = 3,00 km)",Un,unidad,683.63,27697.05,18934534.29
2023,12,0.898024,0.3,Retiro de monolitos 7a Etapa,Un,unidad,34.83,24545.66,854925.34
2023,12,0.898024,0.3,"Retiro y transporte a acopio de carpeta de rodado ( e=25 cm) ( Dist. máx = 5,00 km)",m3,volumetrico,2489.88,7655.98,19062471.48
2023,12,0.898024,0.3,Retiro y transporte material acorazado (3B ) al acopio  ( Dist. máx= 2 km),m3,volumetrico,26576.91,8536.02,226861035.3
2023,12,0.898024,0.3,"Relleno Material 1A hasta cota 237 (Reemplazo de acorazado 3B) desde acopio ( Dist. máx = 2,00 km)",m3,volumetrico,16958.54,8135.16,137960436.27
2023,12,0.898024,0.3,"Relleno Material 2B hasta cota 237 (Reemplazo de acorazado 3B) desde acopio ( Dist. máx = 2,00 km)",m3,volumetrico,4438.0,60353.25,267847723.5
2023,12,0.898024,0.3,"Relleno Material 3A hasta cota 237 (Reemplazo de acorazado 3B) desde acopio ( Dist. máx = 2,00 km)",m3,volumetrico,4333.92,71760.31,311003442.72
2023,12,0.898024,0.3,"Relleno Material 3B hasta cota 237 (Reemplazo de acorazado 3B) desde acopio ( Dist. máx = 2,00 km)",m3,volumetrico,4734.09,8559.63,40522058.79
2023,12,0.898024,0.3,Sumininistro y colocación mortero de pega (Encuentro 1A),m2,area,380.68,39802.05,15151844.39
2023,12,0.898024,0.3,Excavación o remoción Material 1A,m3,volumetrico,6657.0,8626.17,57424413.69
2023,12,0.898024,0.3,Excavación o remoción Material 3B,m3,volumetrico,5768.7,8598.89,49604416.74
2023,12,0.898024,0.3,"Relleno Material 3B en rampa de acceso desde acopio (Dist. máx = 2,0km)",m3,volumetrico,2690.13,8884.26,23899814.35
2023,12,0.898024,0.3,"Relleno Material 1A desde acopio en rampa de acceso ( Dist. máx acopio = 1,5km) plataforma aguas abajo estribo izq.",m3,volumetrico,2244.35,6907.07,15501882.55
2023,12,0.898024,0.3,Relleno Material 1A muro  desde la bodega (dist maxima 11 Km),m3,volumetrico,76303.21,6987.69,533183177.48
2023,12,0.898024,0.3,"Suministro, Transporte y colocación Material 3A",m3,volumetrico,2423.27,70789.45,171541950.5
2023,12,0.898024,0.3,"Suministro, Transporte y colocación material 2B",m3,volumetrico,2249.85,55511.27,124892030.81
2023,12,0.898024,0.3,Relleno Material 3B hasta cota 241 desde acopio,m3,volumetrico,7428.1,9131.14,67827021.03
2023,12,0.898024,0.3,Suministro e instalación geotextil en plataforma de maniobras,m2,area,664.88,28825.29,19165358.82
2023,12,0.898024,0.3,Suministro e instalación Geotextil 800 gr/m2 de protección para geomembrana etapa 7,m2,area,1335.16,30431.09,40630374.12
2023,12,0.898024,0.3,"Suministro e instalación geomembrana bituminosa e=4,5 mm en plataforma de maniobras",m2,area,14646.8,22632.45,331492968.66
2023,12,0.898024,0.3,Excavación  zanja de anclaje geomembrana,m3,volumetrico,396.18,7652.26,3031672.37
2023,12,0.898024,0.3,Relleno zanja de anclaje material 1A desde acopio,m3,volumetrico,381.66,42881.22,16366046.43
2023,12,0.898024,0.3,Carpeta de rodado en rampa  de acceso  (e=25 cm),m3,volumetrico,507.84,57338.23,29118646.72
2023,12,0.898024,0.3,Carpeta de rodado elevación 241 msnm (e=15 cm) incluye en Estribos,m3,volumetrico,1817.18,62123.57,112889708.93
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (1 sensor por pozo),Un,unidad,2.77,6462157.5,17900176.27
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (2 sensores por pozo),Un,unidad,2.93,6926060.62,20293357.62
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (3 sensores por pozo),Un,unidad,4.2,8115914.48,34086840.82
2023,12,0.898024,0.3,Multipropósito (1 PCV y 1 Clino-extensómetro),Un,unidad,4.39,8625259.74,37864890.26
2023,12,0.898024,0.3,Retiro y Reubicación de Acelerómetro,Un,unidad,1.03,5314535.87,5473971.95
2023,12,0.898024,0.3,Rescate y relocalización de fauna,m2,area,451531.18,154.06,69562893.59
2023,12,0.898024,0.3,"Roce, tala y tratamiento de material vegetal",m2,area,479349.44,3182.61,1525582321.24
2023,12,0.898024,0.3,"Explotación, carguío y transporte material 3B (clasificado)  sobre cota 260 hasta pie de Muro Principal",m3,volumetrico,1121603.23,8401.41,9423048592.55
2023,12,0.898024,0.3,"Explotación, carguío y transporte material 3B (clasificado) desde El Durazno cota 210 a 260 hasta pie de Muro Principal",m3,volumetrico,707436.38,8687.91,6146143600.17
2023,12,0.898024,0.3,"Explotación, carguío y transporte  material 3B (clasificado) desde El Durazno bajo cota 210 hasta pie de Muro Principal",m3,volumetrico,2616355.65,7756.02,20292506748.51
2023,12,0.898024,0.3,"Explotación, carguío y transporte  material 3B (clasificado) desde El Durazno bajo cota 210 hasta acopio",m3,volumetrico,101138.35,8834.59,893515855.53
2023,12,0.898024,0.3,"Retiro de sobrecarga desde El Durazno banco sobre cota 260 hasta botadero ( Dist. máx Botadero = 6,00 km)",m3,volumetrico,348911.28,5479.47,1911848891.42
2023,12,0.898024,0.3,"Retiro de sobrecarga desde El Durazno  banco  cota 210 a 260 hasta botadero ( Dist. máx Botadero = 6,00 km)",m3,volumetrico,147901.94,4841.5,716067242.51
2023,12,0.898024,0.3,"Retiro de sobrecarga desde El Durazno banco bajo cota 210 hasta botadero ( Dist. máx Botadero = 6,00 km)",m3,volumetrico,183088.26,4806.28,879973442.27
2023,12,0.898024,0.3,"Explotación, selección, carguío, transporte y colocación Material 1A ( Dist. máx= 15 km)",m3,volumetrico,223723.34,11887.59,2659531339.35
2023,12,0.898024,0.3,Retiro y transporte a acopio de carpeta de rodado etapa 8 ( e=25 cm) ( Dist. máx  2 km) rampa y muros,m3,volumetrico,1850.03,7780.53,14394213.92
2023,12,0.898024,0.3,Transporte y colocación Material 3B  desde pie de muro,m3,volumetrico,4155054.17,3179.55,13211202486.22
2023,12,0.898024,0.3,"Carguio, transporte y colocación Material 3B  desde acopio",m3,volumetrico,194684.39,4325.38,842083966.82
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A",m3,volumetrico,51237.6,80538.08,4126577927.81
2023,12,0.898024,0.3,"Suministro, transporte y colocación  material 2B",m3,volumetrico,49928.27,76841.82,3836579136.25
2023,12,0.898024,0.3,"Carguío, transporte y colocación material 1A  desde acopio La Bodega (Dist. Máx= 8 km)",m3,volumetrico,102340.54,8768.1,897332088.77
2023,12,0.898024,0.3,Excavación material común (e=5 mt),m3,volumetrico,184629.39,7624.11,1407634778.59
2023,12,0.898024,0.3,Sumininistro y colocación mortero de pega (Encuentro 1A),m2,area,426.06,41678.59,17757580.06
2023,12,0.898024,0.3,Excavación material ripiable,m3,volumetrico,10640.86,15088.43,160553871.25
2023,12,0.898024,0.3,"Excavacion material común e=0,5 m",m3,volumetrico,5286.12,7079.45,37422822.23
2023,12,0.898024,0.3,Sumininistro y colocación mortero de pega (Encuentro 1A),m2,area,587.14,41036.0,24093877.04
2023,12,0.898024,0.3,Excavación material ripiable,m3,volumetrico,5043.07,15352.98,77426152.85
2023,12,0.898024,0.3,"Carpeta de rodado (e=25 cm), rampa",m3,volumetrico,3946.56,55022.67,217150268.52
2023,12,0.898024,0.3,"Remoción de geomembrana bituminosa e=4,5 mm ( El 241)",m2,area,16326.25,24765.12,404321540.4
2023,12,0.898024,0.3,"Suministro e instalación de geomembrana bituminosa e=4,5 mm",m2,area,3241.23,9405.93,30486782.49
2023,12,0.898024,0.3,Excavación zanja de anclaje geomembrana,m3,volumetrico,424.35,7167.49,3041524.38
2023,12,0.898024,0.3,Relleno zanja de anclaje material 1A desde acopio,m3,volumetrico,487.78,43649.47,21291338.48
2023,12,0.898024,0.3,Excavación material común zanja anclaje,m3,volumetrico,473.35,8547.04,4045741.38
2023,12,0.898024,0.3,Relleno zanja de anclaje con material 1A desde acopio,m3,volumetrico,440.0,42038.72,18497036.8
2023,12,0.898024,0.3,Geomembrana de Sacrificio Parapeto,m2,area,3359.54,9765.95,32809099.66
2023,12,0.898024,0.3,"Geomembrana bituminosa e=4,5 mm",m2,area,21406.31,11938.84,255566510.08
2023,12,0.898024,0.3,Suministro e instalación de parapetos de hormigón prefabricados,Un,unidad,120.42,852831.72,102697995.72
2023,12,0.898024,0.3,"Transporte e Instalación parapetos de hormigón prefabricado Existentes ( Dist. Máx = 3,00 km)",Un,unidad,579.55,26325.29,15256821.82
2023,12,0.898024,0.3,Suministro e instalacion Bases parapetos,m3,volumetrico,591.47,442885.65,261953575.41
2023,12,0.898024,0.3,Parapetos de hormigón fabricados in situ,m3,volumetrico,2.95,1063832.11,3138304.72
2023,12,0.898024,0.3,Retiro y transporte de carpeta de rodado hasta acopio,m3,volumetrico,3061.62,7741.21,23700643.36
2023,12,0.898024,0.3,"Carpeta de rodado (e=15 cm), coronamiento",m3,volumetrico,2601.44,55877.59,145362197.73
2023,12,0.898024,0.3,Excavación Material Común,m3,volumetrico,880.7,7812.43,6880407.1
2023,12,0.898024,0.3,Carpeta de Rodado (e=15 cm),m3,volumetrico,59.2,59963.98,3549867.62
2023,12,0.898024,0.3,Relleno Pretil de seguridad material 3B,m3,volumetrico,63.22,39035.09,2467798.39
2023,12,0.898024,0.3,Excavación Plataforma de Instrumentación,m3,volumetrico,1435.74,8229.88,11815967.91
2023,12,0.898024,0.3,Excavación Caminos Acceso y Senderos Instrumentación,m3,volumetrico,17400.04,7384.4,128488855.38
2023,12,0.898024,0.3,Relleno Plataformas de Instrumentación (Material 3A suministro externo),m3,volumetrico,600.36,109513.25,65747374.77
2023,12,0.898024,0.3,Relleno Caminos Acceso y Senderos Instrumentación (Material 3A suministro externo),m3,volumetrico,1391.54,63220.32,87973604.09
2023,12,0.898024,0.3,Pretil de Instrumentación (Material 3A suministro externo),m3,volumetrico,1874.1,70002.16,131191048.06
2023,12,0.898024,0.3,Corte material común,m3,volumetrico,428.71,8328.11,3570344.04
2023,12,0.898024,0.3,Terraplén,m3,volumetrico,53.18,41965.82,2231742.31
2023,12,0.898024,0.3,Carpeta de rodado esp 25 cm,m3,volumetrico,377.66,55247.07,20864608.46
2023,12,0.898024,0.3,Pretil de seguridad,m3,volumetrico,111.3,36487.06,4061009.78
2023,12,0.898024,0.3,Corte material común,m3,volumetrico,156.9,8445.84,1325152.3
2023,12,0.898024,0.3,Terraplén,m3,volumetrico,91.02,37017.18,3369303.72
2023,12,0.898024,0.3,Carpeta de rodado esp 25 cm,m3,volumetrico,287.21,52825.66,15172057.81
2023,12,0.898024,0.3,Pretil de seguridad,m3,volumetrico,79.48,38830.48,3086246.55
2023,12,0.898024,0.3,"Carguío, transporte y colocación material 3B desde acopio",m3,volumetrico,30004.31,9145.97,274418519.13
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A",m3,volumetrico,3599.04,78712.12,283288068.36
2023,12,0.898024,0.3,"Suministro, transporte y colocación  material 2B",m3,volumetrico,3985.97,66038.69,263228237.18
2023,12,0.898024,0.3,"Suministro, transporte y relleno material 1A  desde acopio La Bodega (Dist. Máx= 7 km)",m3,volumetrico,25010.6,8938.27,223551495.66
2023,12,0.898024,0.3,"Excavación y transporte material común estribo derecho ( Dist. máx Botadero= 1,50 km)",m3,volumetrico,11689.71,7739.49,90472393.65
2023,12,0.898024,0.3,"Excavación y transporte material ripable estribo derecho ( Dist. máx Botadero= 1,50 km)",m3,volumetrico,7612.94,13436.07,102287994.75
2023,12,0.898024,0.3,Suministro e  instalación mortero de pega (Encuentro 1A),m2,area,1075.55,34553.42,37163930.88
2023,12,0.898024,0.3,"Excavación y transporte material común estribo derecho ( Dist. máx Botadero= 1,50 km)",m3,volumetrico,2898.17,7714.77,22358714.97
2023,12,0.898024,0.3,"Excavación y transporte material ripable estribo derecho ( Dist. máx Botadero= 1,50 km)",m3,volumetrico,8689.14,13672.72,118804178.26
2023,12,0.898024,0.3,Suministro e  instalación mortero de pega (Encuentro 1A),m2,area,503.61,37286.73,18777970.1
2023,12,0.898024,0.3,"Carpeta de rodado (e=15 cm), coronamiento",m3,volumetrico,135.67,57084.76,7744689.39
2023,12,0.898024,0.3,Excavación  zanja de anclaje Geomembrana,m3,volumetrico,95.01,8479.56,805643.0
2023,12,0.898024,0.3,Relleno zanja de anclaje material 1A desde acopio,m3,volumetrico,92.77,39121.2,3629273.72
